name,endereco,bairro,cep,cidade,estado,pais,telefone,nome_fantasia,email,site,cnpj
LIGA FEMININA DE COMBATE AO CÂNCER DE ALEGRETE,RUA MARQUES DE ALEGRETE - 67 - CASA,CENTRO,97542440,Alegrete,RS,Brasil,55-34226611,LIGA FEMININA,loebler@gpsnet.com.br,,
Colégio Nossa Senhora do Amparo,Av Domingos Mariano - 447 -,Centro,27345120,Barra Mansa,RJ,Brasil,24-33234323,,,,
ASSOCIAÇÃO COMUNITÁRIA PE. VICENTE MARIANI,RUA MINAS GERAIS - 1100 -,CENTRO,86170000,Sertanópolis,PR,Brasil,-32322342,,,,
ASSOCIAÇÃO DE ASSISTÊNCIA À CRIANÇA DE URUPES,RUA GUSTAVO MARTINS CERQUEIRA - 321 -,CENTRO,15850000,Urupês,SP,Brasil,-35521770,CRECHE,crecheurupes@itelefonica.com.br,,
GRANDE ORIENTE DE MATO GROSSO DO SUL,AVENIDA TAMANDARÉ - 5773 -,VILA NEUZA,79117010,Campo Grande,MS,Brasil,67-33654644,GRANDE ORIENTE DE MATO GROSSO DO SUL,goms@terra.com.br,goms.org.br,15413099000120
ASSOCIAÇÃO DE PROTEÇÃO E ASSISTÊNCIA A MATERNIDADE E A INFÂNCIA E HOSPITAL SÃO JOSÉ,RUA PADRE FÉLIX - 46 -,CENTRO,39730000,Virginópolis,MG,Brasil,33-34161244,APAMI E HOSPITAL SÃO JOSÉ,apamix@hotmail.com,,
Associação de Pais e Amigos dos Excepcionais,Av. Ezequiel Machado - 224 - Predio,centro,35438000,Acaiaca,MG,Brasil,31-38871280,APAE,ednalsc@yahoo.com.br,,
União dos Moradores da Zona Sul Olavo Setúbal,Rua Estado de Israel - 33 -,Vila Mariana,4022000,São Paulo,SP,Brasil,11-50816726,União dos Moradores da Zona Sul Olavo Setúbal,olliveiralleal@hotmail.com,,
CONGREGAÇÃO DAS RELIGIOSAS FRANCISCANAS IMACULATINAS,RUA GENERAL LABATUT - 373 -,BARRIS,40070100,Salvador,BA,Brasil,71-33287107,CONGREGAÇÃO DAS RELIGIOSAS FRANCISCANSA IMACULATINAS,contabilifi@hotmail.com,,
IRMANDADE BENEFICENTE SÃO JOSÉ,RUA DECIO SILVÉRIO - 321 -,CENTRO,17450000,Gália,SP,Brasil,-32741280,HOSPITAL SÃO VICENTE,hsvgalia@yahoo.com.br,,
ASSOCIAÇÃO DOS AMIGOS DO HOSPITAL DE PIRAÚBA/MG,AVENIDA PENA - 173 -,CENTRO,36170000,Piraúba,MG,Brasil,32-35731335,HSVP,ascon@piraubanet.com.br,,
INSTITUTO AMIGOS DO VOLEI - LEILA E RICARDA,QNE 15 LOTE 15 - 15 - SALA 102,TAGUATINGA,72125150,Brasília,DF,Brasil,-39653853,INSTITUTO AMIGOS DO VOLEI,iav@amigosdovolei.org.br,amigosdovolei.org.br,8258839000136
ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE ESTRELA D?OESTE,Rua Minas Gerais - 2999 -,Julio André,15650000,Estrela dOeste,SP,Brasil,17-38331879,,,,
FUNDAÇÃO PAVEL,AV MARIO BEZERRA - 722 -,CENTRO,65660000,Barão de Grajaú,MA,Brasil,89-35231920,FUNDAÇÃO PAVEL,betania@rrcontas.com.br,,
Organização Eu Penso no Futuro,Rua Rio do Anil - 61 -,Freguesia,22745150,Rio de Janeiro,RJ,Brasil,21-78550282,,,,
ASSOCIAÇÃO FLAVIA CRISTINA,AV. SAUL ELKIND - 5000 -,CJ JOSE JORDANO,86082000,Londrina,PR,Brasil,-33270594,,,,
Instituição Lar Bom Pastor,rua sidney de oliveira - 250 - casa,centro,35585000,Pimenta,MG,Brasil,37-33241276,20936332000190,,,
Associação de Pais e Amigos dos Excepcionais,Rua Sergipe - 391 -,Centro,85960000,Marechal Cândido Rondon,PR,Brasil,45-32841218,APAE,marechalcandidorondon@apaebrasil.org.br,,
COMUNIDADE EVANGELICA DE TRES PASSOS,RUA SALGADO FILHO - 12 -,CENTRO,98600000,Três Passos,RS,Brasil,55-35222082,,,,
Casa dos Velhinhos de Ondina Lobo,"Rua Regina Badra, - 471 -",Alto da Boa Vista,4661000,São Paulo,SP,Brasil,11-56864322,Ondina Lobo,contato@ondinalobo.org.br,www.ondinalobo.org.br,62788484000132
Associação Beneficente de Bastos,Rua Prefeito Paulo Seizi Zakimi - 55 -,Centro,17690000,Bastos,SP,Brasil,-34781001,Hospital de Bastos,cfatarelli@hotmail.com,,
Educandario Sr. Bom Jesus dos Passos,Rua Santo Aníbal Maria Di Frância - 181 -,Centro,37900038,Passos,MG,Brasil,-35212145,Educandario Sr. Bom Jesus dos Passos,,,
ASSOCIAÇÃO BENEFICIENTE CULTURAL E ASSISTENCIAL SÃO LEOPOLDO,Rua Willibaldo Kayser - 273 - Conj Osvaldo Cruz I,Cidade Industrial,81170590,Curitiba,PR,Brasil,41-32523232,,,,
Fraternidade Espírita Chácara Irmão Francisco de Assis,J. Meirelles - Chácara - 24 -,Jd Gadiópolis,72800000,Luziânia,GO,Brasil,61-91489185,Fraternidade Espírita Chácara Irmão Francisco de Assis,contato@escolamariateixeira.org,"www,escolamariateixeira.org",36862647000170
Centro de Apoio e Reabilitação dos Portadores de Fissura Labio Paltal de Londrina e Região,Rua: Santa Cruz - 55 -,Vila Siam,86039080,Londrina,PR,Brasil,43-33442393,CEFIL,cefil@sercomtel.com.br,,
Federação Brasileira da Indústria Farmacêutica,SAUS - Quadra 1 - Bloco N - Ed. Terra Brasilis - 0 - Salas 701/704,Setor de Autarquias Sul,70070010,Brasília,DF,Brasil,61-33238586,Febrafarma,febrafarma@febrafarma.org.br,www.febrafarma.org.br,33606351000108
ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE REGISTRO,RUA WALDEMAR LOPES FERRAZ - 220 -,VILA TUPI,11900000,Registro,SP,Brasil,13-38211581,APAE DE REGISTRO,apaeregistro@terra.com.br,,
LAR DOS VELHINHOS SÃO SEBASTIÃO,RUA VEREADOR ISAÍAS FERREIRA DA COSTA - 191 -,GRANJA AURIMAR,36170000,Piraúba,MG,Brasil,32-35731475,LVSS,ascon@piraubanet.com.br,,
Associação de Pais e Amigos dos Excepcionais,Rua Francisco Luiz Pereira da Silva - 373 -,Carvalho Bastos,96180000,Camaquã,RS,Brasil,51-36711409,APAE- Camaquã,apaecamaqua@terra.com.br,,
Centro espírita Seara Antonio de Pádua,R.ricardo Martins - 465 -,centro,65980000,Carolina,MA,Brasil,99-35312186,7070758000145,,,
Instituto das Apóstolas do Sagrado Coração de Jesus,Rua Coronel Melo de Oliveira - 221 -,Pompéia,5011040,São Paulo,SP,Brasil,11-32028700,,,,
HOSPITAL MATERNIDADE SAO VICENTE DE PAULO,RUA TIRADENTES - 230 -,CENTRO,36950000,Ipanema,MG,Brasil,33-33141061,,,,
MINISTÉRIO EVANGÉLICO PRÓ-VIDA,RODOVIA MABIO GONÇALVES PALHANO - 3000 -,GLEBA PALHANO,86055585,Londrina,PR,Brasil,43-33394334,MEPROVI,contabilidade@filadelfia.br,,
ASSOCIAÇAO QUIXADAENSE DE EDUCAÇAO - COLEGIO VALDEMAR ALCANTARA,RUA FRANCISCO ENEAS DE LIMA - 2049 -,CENTRO,63900000,Quixadá,CE,Brasil,88-34120083,COLEGIO VALDEMAR ALCANTARA,cvacontabilidade@hotmail.com,www.gva-edu.com.br,7988058000134
Associação de Pais e Amigos dos Excepcionais de Primavera do Leste,Rua Maceió - 85 -,Primavera II,78850000,Primavera do Leste,MT,Brasil,66-34982060,APAE de Primavera do Leste,apae.pva@vsp.com.br,,
Educandario Santista,Av. Conselheiro Nebias - 680 -,Boqueirao,11045002,Santos,SP,Brasil,13-32349595,Educandario Santista,educandariosantista@educandariosantista.org.br,Associação,58247503000146
Uniao Mader Centro de Reabilitação Especial,Rua Santo Ubaldo - 54 -,vila dos remedios,6298100,Osasco,SP,Brasil,-36875626,União Mader,uniaomaderdoacao@uol.com.br,www.uniaomader.com.br,59051250000101
SANTA CASA DE MISERICÓRDIA DE PIEDADE,Rua Quintino Bocaiúva - 154 -,Centro,18170000,Piedade,SP,Brasil,15-32448200,SANTA CASA,stacasa.adm@terra.com.br,,
CENTRO EDUCACIONAL MARIA AUXILIADORA,AVENIDA DOM AQUINO - 449 -,CENTRO,78015550,Cuiabá,MT,Brasil,65-36243634,CEMA,albertinabarbosa@uol.com.br,,
ASSISTENCIA AO MENOR ENFERMO,Rua Prudente de Moraes - 55 -,Vila Mathias,11075250,Santos,SP,Brasil,13-32332373,,,,
Centro de Recuperação e Inserção Social em Estabelecimento Penal,Rua Sacadura Cabral - 251 -,Aviação,16055510,Araçatuba,SP,Brasil,18-36219165,,,,
CONGREGACAO DAS IRMAS FRANCISCANAS DE N S DO AMPARO,RUA ALFREDO PACHA - 76 -,CENTRO,25685210,Petrópolis,RJ,Brasil,24-22420301,,,,
Instituto Neo-Pitagórico,Rua Bororós - 460 - casa,Vila Izabel,80320260,Curitiba,PR,Brasil,41-32421840,não tem,neo@pitagorico.org.br,http://www.pitagorico.org.br,76573294000102
ACADEMIA CEARENSE DE MEDICINA,RUA PAULINO NOGUEIRA - 315 - 3° BLOCO TERREO,BENFICA,60020270,Fortaleza,CE,Brasil,-32232782,ACADEMIA CEARENSE DE MEDICINA,,,
Associação de Pais e Amigos dos Excepcionais - Moji-Mirim SP,Avenida Jacareí - 585 -,Jd. 31 de março,13801020,Moji Mirim,SP,Brasil,19-38623497,APAE de Moji Mirim,apaemm@ig.com.br,,
Centro Social Comunitário Madre Rafaela Ybarra,RUA ATÍLIO FERRI - 1290 -,VILA BRASIL,86990000,Marialva,PR,Brasil,44-32321872,Centro Social Comunitário Madre Rafaela Ybarra,cscmrybarra@hotmail.com,,
Associalçao de Pais e Amigos dos Exepcionais de Macatuba,Avenida Coronel Vrigilio Rocha - 740 -,Jardim Capri,17290000,Macatuba,SP,Brasil,14-32981221,APAE DE MACATUBA,apaemacatuba@hotmail.com,apaemacatuba@hotmail.com,49892425000141
MISSAO RESTAURACAO,RUA CEL JOAO MANOEL - 931 -,CENTRO,14700320,Bebedouro,SP,Brasil,17-33448888,MISSAO RESTAURACAO,ceifabebedouro@terra.com.br,,
ASSOCIAÇÃO DOS DEF FIS DE S J DOS PATOS,AVENIDA SÃO JORGE - 0 -,SANTIAGO,65665000,São João dos Patos,MA,Brasil,99-35512952,,,,
SOCIEDADE DE BENEFICENCIA HUMBOLDT,RUA CARLOS DE CARVALHO - 76 -,CENTRO,20230180,Rio de Janeiro,RJ,Brasil,21-32215000,,,,
Pequeno Cotolengo Dom Orione - Orionópolis,"Rodovia Raposo Tavares Km 25,5 - 25 -",Granja Vianna,6708000,Cotia,SP,Brasil,-46122662,Cotolengo Paulista,cotolengosp@terra.com.br,www.cotolengosp.org.br,49873722000140
Associação Tresmaiense de Amigos dos Idosos,Rua Monsenhor Testani - 734 -,centro,98910000,Três de Maio,RS,Brasil,-35352002,Lar dos Idosos,lardosidosos@wnl.com.br,,
ASSOCIAÇÃO DE MORADORES DO JARDIM MARGARIDA,AVENIDA CELESTE - 612 -,JARDIM MARGARIDA,8772000,Mogi das Cruzes,SP,Brasil,11-46442625,,,,
Associação de Pais e Amigos dos Excepcionais,Travessa João Lima - 9 -,Centro,35514000,Itaguara,MG,Brasil,37-33841001,APAE,ilidialara@gmail.com,,
INSTITUIÇÃO DAS SERVAS DE MARIA MINISTRAS DOS ENFERMOS,RUA EMBAIXADOR CARLOS TAYLOR - 170 -,GAVEA,22451080,Rio de Janeiro,RJ,Brasil,21-22744646,,,,
ASSOCIACAO DE PAIS E AMIGOS DOS EXEPCIONAIS APAE,RUA PAULO WESTPHALEN - 1558 - TERREO,FATIMA,99530000,Chapada,RS,Brasil,54-33331604,APAE ESPACO CRIADOR,,,
Casa de Apoio Colibri,AVENIDA BELIZÁRIO RAMOS - 1501 -,IPIRANGA,88504040,Lages,SC,Brasil,49-32270799,,,,
GRUPO DA FRATERNIDADE IRMÃO JOSEPH,RUA BERNARDINO DE CAMPOS - 485 -,CENTRO,13870247,São João da Boa Vista,SP,Brasil,19-36223669,59767715000117,,,
Associação Beneficente de Caaporã,"Praça São João, s/n - 0 - térreo",centro,58326000,Caaporã,PB,Brasil,-99840200,10733178000103,,,
Sociedade Pernambucana de Combate ao Câncer,Av.Cruz Cabugá - 1597 -,Santo Amaro,50040000,Recife,PE,Brasil,81-32178125,Hospital de Câncer de Pernambuco,contabilidade@hcp.org.br,,
Lar São José,R. Luiza Maria Nogueira - 180 -,Jd. Campanário,9932300,Diadema,SP,Brasil,-40918854,Lar São José,lar-saojose@ig.com.br,www.larsaojose.kit.net,43353820000170
grupo de integração dos deficientes visuais,av. cesar augusto romaro - 54 -,vila norma,8062000,São Paulo,SP,Brasil,11-22808729,gidev,gidev@terra.com.br,www.gidev.com.br,45576634000125
associação brasileira de medicina ortomolecular,avenida das américas - 3939 - bloco 2 / cobertura 303,barra da tijuca,22631003,Rio de Janeiro,RJ,Brasil,21-33251667,ABMO,somorj.br@usa.net,www.abmo.org.br,1469984000117
casa da empregada domestica,rua santa rosa - 157 -,santa rosa,24240420,Niterói,RJ,Brasil,21-27114170,,,,
Lar Vicentino de Bocaina,Rua Guilherme Francisco da Silva - 256 -,Centro,17240000,Bocaina,SP,Brasil,14-36661500,,,,
Associação de Pais e Amigos dos Excepcionais,Av. José Bacha - 362 - Prédio,Centro,37420000,Cambuquira,MG,Brasil,35-32511534,APAE,apaecambuquira@yahoo.com.br,não tem,19039312000137
ASSOCIAÇÃO DOS FORNECEDORES DE CANA DE PIRACICABA,AVENIDA COMENDADOR LUCIANO GUIDOTTI - 1867 -,ÁGUA BRANCA,13424540,Piracicaba,SP,Brasil,19-34032800,AFOCAPI,administracao@hfcp.com.br,www.cana.com.br/afocapi,54384631000180
ASSOCIAÇÃO BENEFICENTE DR. PAULO BORGES,RUA MARECHAL RODOM - 1155 -,SANTO ANTONIO,38700540,Patos de Minas,MG,Brasil,34-38233986,CRECHE ROTARY CLUBE,RENATOMOTA@NETSITE.COM.BR,,
Centro Comunitario de Educação Esperança,Rua Edson Murta - 218 -,Esplanada,39390000,Bocaiúva,MG,Brasil,38-32512961,,,,
"Associação ""Sociedade de Cultura Arttística""","Rua Nestor Pestana, - 196 -",Consolação,1303010,São Paulo,SP,Brasil,11-32560223,Cultura Artística,frederico.lohmann@culturaartistica.com.br,www.culturaartistica.com.br,60756178000199
ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE CAIEIRAS,RUA BOLÍVIA - 433 -,JD STO ANTONIO,7700000,Caieiras,SP,Brasil,11-1146055180,APAE,apaecaieiras@superig.com.br,,
Associação Casa da Criança de Santos,Av. Conselheiro Rodrigues Alves - 120 -,Macuco,11015200,Santos,SP,Brasil,13-32224500,Associação Casa da Criança de Santos,. ..santos1@hotmail.com,www.casadacriancasantos.org.br,58218215000163
associação de pais e amigos dos excepionais,R; Espedito Antônio da Costa - 197 -,Paraiso,38970000,Campos Altos,MG,Brasil,37-34262044,APAE de Campos Altos,apaecamposaltos@hotmail.com,,
OASIS-ORGANIZAÇÃO DE ASSISTENCIA E SERVIÇOS INTEGRADOS AOS SUJEITOS COM NECESSIDADES ESPECIAIS,Rua Trinta e Um de Março - 241 - A,Jardim Andere,37006810,Varginha,MG,Brasil,35-32213878,OÁSIS,celupode@oi.com.br,,
ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,RUA DO IMIGRANTE - 755 -,CENTRO,85890000,Missal,PR,Brasil,45-32441632,ESCOLA DE EDUCAÇÃO ESPECIAL MARIA GORETTI,APAEMISSAL@BOL.COM.BR,,
União Espírita de Piracicaba,Rua Regente Fejó - 933 -,Centro,13400100,Piracicaba,SP,Brasil,19-34226155,,,,
Creche Cantinho da Amizade,Av. João Junqueira - 2650 -,centro,14460000,Cristais Paulista,SP,Brasil,16-31331110,46733697000100,,,
Associação de Pais e Amigos dos Excepcionais,Rua Nanuque - 139 -,Centro,39880000,Águas Formosas,MG,Brasil,33-36111959,APAE de Águas Formosas,apaeafmg@hotmail.com,,
Associação de Pais e Amigos dos Excpecionais de Cristais,Rua Ana Maia - 605 -,centro,37275000,Cristais,MG,Brasil,35-38351123,APAE de Cristais,apaecristais@yahoo.com.br,,
CENTRO ESPIRITA FRANCISCO XAVIER DOS SANTOS,RUA MUNICIPAL - 310 -,CENTRO,17320000,Mineiros do Tietê,SP,Brasil,14-36462022,,,,
FAM - FRENTE DE APOIO AO MENOR,Rua Professora Heloísa Helena Dipe - 115 -,Jardim Quinta da Bela Vista,37890000,Muzambinho,MG,Brasil,35-35713087,FAM,contecjuridico@sulminet.com.br,,
FUNDACACAO CRISTA EDUCATIVA,RUA FRANCISCO SOUZA LOBO - 36 -,CENTRO,75200000,Pires do Rio,GO,Brasil,64-34618113,COLEGIO BETEL,,,
CASA DA CRIANÇA MENINO JESUS,RUA FILOGONIO FERREIRA FILO - 2281 -,SAO JERONIMO,79570000,Aparecida do Taboado,MS,Brasil,67-35651227,CASA DA CRIANÇA,apaeapt@terra.com.br,,
Hospital Maternidade São Vicente de Paulo,Avenida Coronel João Coelho - 299 -,Centro,63180000,Barbalha,CE,Brasil,88-353271000,Hospital Maternidade São Vicente de Paulo,carmo_lira@hotmail.com,,
Associação de Pais e Amigos dos Excepcionais de Marialva,Atílio Ferri - 1061 - térreo,vila brasil,86990000,Marialva,PR,Brasil,44-32323764,APAE,apae-mva@hotmail.com,,
ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS DE NANUQUE,RUA B - 102 -,VILA OPERÁRIA,39860000,Nanuque,MG,Brasil,33-36212285,APAE,apaedenanuque@uai.com.br,,
COMUNIDADE ESPIRITA ALLAN KARDEC DE MINEIROS,AV 11 ESQ. COM RUA 20 - 0 -,SETOR SANTA ISABEL,75830000,Mineiros,GO,Brasil,-36611717,,,,
ASSOCIACAO DOS MORADORES DO PARQUE SERVILHA,RUA LUIZ SERVILHA - 191 -,PAMPALONA,44022730,Feira de Santana,BA,Brasil,75-36240473,CRECHE TIO NILDO,joannemara@ig.com.br ,,
Associação Amizade da Terceira Idade de Laranjal Paulista,Laranjal Paulista - SP - 80 - Séde Social,Centro,18500000,Laranjal Paulista,SP,Brasil,-32833536,,,,
PROMOCAO SOCIAL DE DIRCE REIS,RUA SETE DE SETEMBRO - 2279 -,CENTRO,15715000,Cunha,SP,Brasil,17-36941168,PROSDIR,prosdir@hotmail.com,,
APADEVI - Associação de Pais e Amigos dos Deficientes Visuais,RUA DEZENOVE DE DEZEMBRO - 256 -,CENTRO,86200000,Ibiporã,PR,Brasil,43-32582243,APADEVI,apadevi-cadevi@hotmail.com,,
AÇÃO SOCIAL VALENCIANA,RUA FREDERICO DE LA VEGA - 84 -,CENTRO,27600000,Valença,RJ,Brasil,24-24535840,32355711000175,,,
SOCIEDADE DE ASSISTÊNCIA AOS POBRES,RUA MONSENHOR CALAZANS - 120 - Asilo,VILA OPERÁRIA,37540000,Santa Rita do Sapucaí,MG,Brasil,-34711112,,,,
Vila Vicentina - Abrigo para Velhos,Rua Jorge Pimentel - 205 -,Vila Engler,17047010,Bauru,SP,Brasil,14-31030055,Vila Vicentina,vilavicentina@terra.com.br,,
ASSOCIAÇÃO DE PROTEÇÃO À MATERNIDADE E A INFÂNCIA DE UBAÍRA,"PRAÇA SÃO VICENTE FERRER, S/N - 0 -",CENTRO,45310000,Ubaíra,BA,Brasil,-35442102,Hospital de Ubaíra,apmiu@hotmail.com,,
Associação de Pais e Amigos dos Excepcionais,Rua José Tobias - 30 -,Centro,35613000,Estrela do Indaiá,MG,Brasil,37-35531448,Apae de Estrela do Indaiá,apaedestrela@yahoo.com.br,,
"Projeto Manain, Ação Social de Assistência a Criança e ao Adolescente","Rua 03, Quadra 04, Lote 25 - 25 -",Setor Oeste,73700000,Padre Bernardo,GO,Brasil,61-84483847,Lar de Criança - Manain,lorenajoli@gmail.com,,
CENTRO SOCIAL DE VOTUPORANGA,R TIBAGI - 3071 - CAIXA POSTAL 038,CIDADE NOVA,15500007,Votuporanga,SP,Brasil,17-34216688,,,,
SOCIEDADE BENEFICENTE CAMINHO DE DAMASCO,RUA GABRIELA - 144 -,LABIENOPOLIS,17400000,Garça,SP,Brasil,14-34711878,Hospital e Maternidade Samaritano,JPOLETTO@UOL.COM.BR,,
ASSOCIAÇÃO,RUA GALILÉIA - 520 -,MADRE MARIA DE JESUS,35900471,Itabira,MG,Brasil,31-38312233,,,,
Associação dos Moradores do Conjunto Presidente Tancredo Neves,Rua das Araras - 47 -,Tancredo Neves,60820100,Fortaleza,CE,Brasil,-32752902,AMCTN,amctn@bol.com.br,,
ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,AV. ARMANDO SALLES DE OLIVEIRA - 584 -,VILA PROGRESSO,18540000,Porto Feliz,SP,Brasil,-32621772,,,,
MATERNIDADE DE CAMPINAS,AVENIDA OROSIMBO MAIA - 165 -,VILA ITAPURA,13023910,Campinas,SP,Brasil,19-37316013,,,,
LAR SÃO VICENTE DE PAULO DE VOTUPORANGA,R GERMANO ROBACH - 2931 -,MELHORAMENTOS,15501390,Votuporanga,SP,Brasil,17-34214539,72962202000125,,,
ABRIGO SÃO FRANCISCO DE ASSIS,AV FREI CANECA - 410 -,SANTO ANTONIO,55540000,Palmares,PE,Brasil,81-36611141,,,,
Serviço Paroquial de Assistência Social de Santa Bárbara,Rua dos Emboabas - 368 -,Jardim Paraíso,13450053,Santa Bárbara dOeste,SP,Brasil,-34636785,"""Creche Papa João Paulo II",crechejp@vivax.com.br,,
Associação de Pais e Amigos dos Excepcionais,General Osório - 80 -,Centro,95200000,Vacaria,RS,Brasil,54-32326000,,,,
Associação de Pais e Amigos dos Excepcionais,Rua José MAria Alvarenga - 0 -,Santo Antõnio,35650000,Pitangui,MG,Brasil,37-32712269,,,,
liga das damas de caridade de jandaia do sul,rua dos patriotas - 846 -,centro,86900000,Jandaia do Sul,PR,Brasil,43-34321392,centro de educação infantil paroquial raio de luz,solangecunharodrigues@hotmail.com,,
Associação de pais e Amigos dos Excepcionais,Rua Padre Vicente - 80 - casa,Marmelada,35620000,Abaeté,MG,Brasil,37-35413099,APAE de Abaeté,apaeabaete@rapidus.com.br,,
SOCIEDADE BENEFICENTE PRESBITERIANA DO BRASIL EM PIUMHI,RUA HEITOR DE LIMA - 213 -,NOVA ESPERANÇA,37925000,Piumhi,MG,Brasil,-33712898,CASA -NEMIAS-PROJETO RECONSTRUINDO VIDAS,reconstruindovidas@yahoo.com.br,,
Instituto de Defesa dos Direitos Humanos - IDDEHA,R. Reinaldino S. de Quadros - 89 - Casa,Alto da XV,80050030,Curitiba,PR,Brasil,41-33626700,,,,
CASA DA CRIANÇA FRANCISCA PAULA DE JESUS,RUA MARABÁ - 195 -,SANTO ANTÔNIO,30350160,Belo Horizonte,MG,Brasil,31-32878881,PROJETO PINGO DE GENTE,jarlopes@gmail.com,,
Corporação Musical União Sete de Setembro,Av. Caetano Marinho - 119 - Sala 205,Centro,35430001,Ponte Nova,MG,Brasil,31-85256215,Banda Sete de Setembro,luro@pontenet.com,www.bandasetedesetembro.com.br,18585505000120
ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,AVE NOSSA SENHORA DA PENA - 555 -,ISRAEL PINHEIRO,38660000,Buritis,MG,Brasil,-36622443,APAE - BURITIS,domingos@netibr.com.br,,
Centro Social Guararapes,Av Alice Montenegro - 33 -,Jordão Baixo,51250480,Recife,PE,Brasil,-30887790,,,,
REDE FEMININA DE COMBATE AO CÂNCER DE BLUMENAU,RUA ITAJAÍ - 150 -,VORSTADT,89015200,Blumenau,SC,Brasil,47-33228882,,,,
Associação Pestalozzi de Mimoso do Sul,Rua Claudio Vivas - 300 -,Serrano,29400000,Mimoso do Sul,ES,Brasil,28-35551758,Pestalozzi,pestalozzims@bol.com.br,,
ASSOCIAÇÃO FEMININA MAÇÔNICA DE DIANÓPOLIS,Rua Diana Wolney - 880 -,Centro,77300000,Dianópolis,TO,Brasil,63-36921861,,,,
INSTITUTO IMACULADO CORAÇÃO DE MARIA,TRAVESSA DOMO ORIONE - 162 -,CENTRO,25850000,Paraíba do Sul,RJ,Brasil,24-22631193,,,,
ASSOCIAÇAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,RUA JOSE DE CARVALHO BRITO - 721 -,CENTRO,37465000,Virgínia,MG,Brasil,35-33731767,APAE DE VIRGINIA,marcosdoferrer@hotmail.com,,
ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCIONAIS,RUA RAUL SOARES - 206 - FUNDOS,CENTRO,35300020,Caratinga,MG,Brasil,33-33215554,APAE CARATINGA,apaecaratinga@hotmail.com,,
Ação Social Espírita Eurípedes Barsanulfo,Rua Nossa Senhora do Carmo - 93 -,Santa terezinha,28860000,Casimiro de Abreu,RJ,Brasil,22-27785103,,,,
CENTRO DE RECUPERAÇÃO DE ALCOOLATRA,AVENIDA 21 - 607 - CASA,CENTRO,38240000,Itapagipe,MG,Brasil,34-34241084,CEREA,EDA@COPAPI.COM.BR,,
Casa Nossa Senhora da Consolação,Rua Gal. José Semeão - 104 -,Santo Amaro,50050120,Recife,PE,Brasil,-32210311,Casa Nossa Senhora da Consolação,senhoramae@ig.com.br,,
ASSOCIAÇÃO DE APOIO À CRIANÇA CARENTE - ACRICA,Rua Cuiabá - 275 -,Vila Vicente Macedo,83303120,Piraquara,PR,Brasil,41-36731340,,,,
ASSOCIAÇÃO DE PAIS E AMIGOS DOS EXCEPCONAIS,RUA GONÇALVES DIAS - 655 -,CENTRO,65415000,Coroatá,MA,Brasil,99-3611550,,,,
Associação de Pais e Amigos dos Excepcionais de Monte Carmelo,Rua Coronel Vírgilio Rosa - 186 -,Vila Nova,38500000,Monte Carmelo,MG,Brasil,-38421428,APAE de Monte Caremlo,apaemontecarmelo@yahoo.com.br,,
ASSOCIAÇÃO DE MULHERES ILHEENSES,RUA LÍRIO - 525 - CASA,NELSON COSTA,45656150,Ilhéus,BA,Brasil,73-36321539,3479677000142,,,
UNIÃO DAS OPERÁRIAS DE JESUS,PRAIA DE BOTAFOGO - 522 -,BOTAFOGO,22250040,Rio de Janeiro,RJ,Brasil,-22950896,,,,
Instituto Rogacionista Santo Aníbal,Avenida Santa Marina - 534 -,Água Branca,5036000,São Paulo,SP,Brasil,11-36110977,,instrog@rogacionistas.org.br,,
NÚCLEO ASSISTENCIAL PARA PESSOAS COM CÂNCER,RUA PADRE LUIS FIGUEIRA - 50 - CASA,ENGENHO VELHO DE BROTAS,40243055,Salvador,BA,Brasil,71-32610098,NASPEC,naspec@atarde.com.br,www.naspec.org.br,1428475000146
ORDEM DAS CÔNEGAS REGULARES DO SANTO SEPULCRO,"Rua Lúmen Christi, - 2 -",Jardim das Paineiras,13092320,Campinas,SP,Brasil,19-32512815,ORDEM DAS CÔNEGAS REGULARES DO SANTO SEPULCRO,ir.ester@hotmail.com,,
FUNDAÇÃO ESPIRITA CARITA,RUA SENHORA DAS GRAÇAS - 51 -,CRUZEIRO,30310130,Belo Horizonte,MG,Brasil,31-32238266,CARITA,asfihg@yahoo.com.br,,
DISPENSÁRIO SÃO BENEDITO,RUA BARÃO DO RIO BRANCO - 2086 -,CENTRO,83750000,Lapa,PR,Brasil,41-36221801,DISPENSÁRIO SÃO BENEDITO,mendescontabil@yahoo.com.br,,
Associação de Pais e Amigos dos Excepcionais,Rua:Juvêncio Garcia - 27 -,Sagrada Família,38550000,Coromandel,MG,Brasil,34-38411892,APAE de Coromandel,apaecodel@netcoro.com.br,,
